Assam,Bombing/Explosion
Punjab,Hijacking
Punjab,ArmedAssault
Punjab,Assassination
Punjab,ArmedAssault
Jharkhand,ArmedAssault
Assam,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,ArmedAssault
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Jharkhand,Assassination
Uttaranchal,Assassination
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
Karnataka,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Punjab,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
Haryana,Assassination
Unknown,Assassination
Haryana,Bombing/Explosion
Rajasthan,Unknown
Punjab,Assassination
Punjab,Assassination
Assam,Bombing/Explosion
Punjab,Assassination
MadhyaPradesh,Unknown
Assam,Bombing/Explosion
Punjab,ArmedAssault
Unknown,ArmedAssault
Maharashtra,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,Bombing/Explosion
AndhraPradesh,HostageTaking(Kidnapping)
AndhraPradesh,Assassination
Punjab,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Assam,Bombing/Explosion
JammuandKashmir,ArmedAssault
JammuandKashmir,Hijacking
HimachalPradesh,Bombing/Explosion
Punjab,ArmedAssault
Unknown,ArmedAssault
Punjab,Assassination
JammuandKashmir,Assassination
Punjab,ArmedAssault
Punjab,Bombing/Explosion
Assam,Bombing/Explosion
Punjab,ArmedAssault
Odisha,Bombing/Explosion
AndhraPradesh,Bombing/Explosion
Assam,Bombing/Explosion
Punjab,ArmedAssault
Unknown,ArmedAssault
Unknown,ArmedAssault
Unknown,Assassination
Unknown,ArmedAssault
MadhyaPradesh,ArmedAssault
UttarPradesh,ArmedAssault
JammuandKashmir,Assassination
Orissa,Assassination
Bihar,Assassination
Rajasthan,Assassination
Punjab,ArmedAssault
Punjab,ArmedAssault
Haryana,Assassination
Punjab,HostageTaking(Kidnapping)
Unknown,Assassination
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
Maharashtra,Bombing/Explosion
Punjab,ArmedAssault
MadhyaPradesh,Bombing/Explosion
MadhyaPradesh,Bombing/Explosion
Unknown,Bombing/Explosion
Punjab,Assassination
Delhi,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
Rajasthan,Bombing/Explosion
Assam,ArmedAssault
Assam,ArmedAssault
Unknown,ArmedAssault
Assam,ArmedAssault
Assam,Bombing/Explosion
Assam,Bombing/Explosion
Punjab,Assassination
Punjab,Assassination
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
WestBengal,Assassination
Unknown,ArmedAssault
UttarPradesh,Assassination
Delhi,Bombing/Explosion
JammuandKashmir,Assassination
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
UttarPradesh,Assassination
Maharashtra,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Bihar,Assassination
AndhraPradesh,Bombing/Explosion
JammuandKashmir,Assassination
Karnataka,Assassination
Delhi,Assassination
Tripura,Assassination
Punjab,Assassination
Tripura,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
TamilNadu,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Tripura,Bombing/Explosion
Punjab,Assassination
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,ArmedAssault
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Unknown,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Assassination
UttarPradesh,ArmedAssault
AndhraPradesh,HostageTaking(Kidnapping)
WestBengal,Assassination
Punjab,HostageTaking(Kidnapping)
AndhraPradesh,HostageTaking(Kidnapping)
AndhraPradesh,HostageTaking(Kidnapping)
JammuandKashmir,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
Punjab,HostageTaking(Kidnapping)
JammuandKashmir,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
HimachalPradesh,Bombing/Explosion
Punjab,ArmedAssault
Maharashtra,Assassination
Punjab,Assassination
Unknown,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Delhi,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,ArmedAssault
Punjab,Assassination
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,Facility/InfrastructureAttack
UttarPradesh,Assassination
JammuandKashmir,ArmedAssault
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Unknown,ArmedAssault
JammuandKashmir,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,ArmedAssault
AndhraPradesh,HostageTaking(Kidnapping)
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,ArmedAssault
Uttaranchal,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Uttaranchal,Bombing/Explosion
UttarPradesh,HostageTaking(Kidnapping)
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Unknown,Bombing/Explosion
UttarPradesh,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
Nagaland,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Unknown,HostageTaking(Kidnapping)
JammuandKashmir,Assassination
Gujarat,HostageTaking(Kidnapping)
Gujarat,Assassination
UttarPradesh,Bombing/Explosion
JammuandKashmir,Assassination
JammuandKashmir,ArmedAssault
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
JammuandKashmir,Assassination
Punjab,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
JammuandKashmir,Assassination
JammuandKashmir,Assassination
UttarPradesh,Assassination
JammuandKashmir,Assassination
Assam,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Punjab,Assassination
Unknown,Assassination
Punjab,Assassination
JammuandKashmir,Assassination
Delhi,Bombing/Explosion
Punjab,HostageTaking(Kidnapping)
Punjab,ArmedAssault
JammuandKashmir,Assassination
JammuandKashmir,Bombing/Explosion
Chandigarh,Bombing/Explosion
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
Unknown,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Punjab,ArmedAssault
AndhraPradesh,Bombing/Explosion
UttarPradesh,Bombing/Explosion
Unknown,Bombing/Explosion
Punjab,Assassination
Punjab,Bombing/Explosion
Haryana,Bombing/Explosion
JammuandKashmir,ArmedAssault
JammuandKashmir,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
Assam,Assassination
Delhi,Bombing/Explosion
Delhi,Bombing/Explosion
Delhi,Bombing/Explosion
Maharashtra,Bombing/Explosion
Assam,Bombing/Explosion
Delhi,Bombing/Explosion
Uttaranchal,Bombing/Explosion
Assam,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
HimachalPradesh,Bombing/Explosion
HimachalPradesh,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Delhi,Facility/InfrastructureAttack
JammuandKashmir,Assassination
UttarPradesh,Bombing/Explosion
JammuandKashmir,ArmedAssault
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Punjab,Bombing/Explosion
Unknown,ArmedAssault
MadhyaPradesh,Assassination
Gujarat,Assassination
WestBengal,Bombing/Explosion
Punjab,ArmedAssault
Rajasthan,ArmedAssault
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Punjab,Bombing/Explosion
Delhi,Bombing/Explosion
Punjab,ArmedAssault
Rajasthan,Unknown
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Delhi,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Punjab,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Delhi,Bombing/Explosion
Punjab,Bombing/Explosion
JammuandKashmir,Assassination
JammuandKashmir,Assassination
MadhyaPradesh,Assassination
MadhyaPradesh,ArmedAssault
Punjab,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
Punjab,ArmedAssault
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Unknown,Assassination
Chandigarh,Assassination
Assam,Bombing/Explosion
Unknown,ArmedAssault
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
JammuandKashmir,Assassination
Maharashtra,ArmedAssault
MadhyaPradesh,ArmedAssault
Punjab,ArmedAssault
Maharashtra,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Assam,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
UttarPradesh,Bombing/Explosion
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,ArmedAssault
Assam,Bombing/Explosion
TamilNadu,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
Bihar,ArmedAssault
JammuandKashmir,ArmedAssault
Assam,Bombing/Explosion
JammuandKashmir,ArmedAssault
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,ArmedAssault
Punjab,Assassination
Punjab,Bombing/Explosion
Chandigarh,Assassination
Punjab,Assassination
Maharashtra,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Punjab,Assassination
HimachalPradesh,ArmedAssault
Assam,HostageTaking(Kidnapping)
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,ArmedAssault
Punjab,ArmedAssault
HimachalPradesh,Assassination
HimachalPradesh,Assassination
Karnataka,Bombing/Explosion
Karnataka,Bombing/Explosion
AndhraPradesh,ArmedAssault
JammuandKashmir,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Chandigarh,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Assam,Assassination
Punjab,Assassination
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Assam,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,Assassination
Unknown,ArmedAssault
AndhraPradesh,Assassination
Haryana,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,Assassination
Punjab,Assassination
Delhi,Bombing/Explosion
Punjab,Bombing/Explosion
Delhi,Bombing/Explosion
UttarPradesh,Bombing/Explosion
Punjab,HostageTaking(Kidnapping)
JammuandKashmir,Assassination
Assam,Bombing/Explosion
AndhraPradesh,HostageTaking(Kidnapping)
AndhraPradesh,HostageTaking(Kidnapping)
AndhraPradesh,HostageTaking(Kidnapping)
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Unknown
Punjab,Bombing/Explosion
Gujarat,ArmedAssault
Punjab,Unknown
Punjab,Assassination
Unknown,Assassination
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
Maharashtra,Bombing/Explosion
Punjab,Assassination
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Bihar,Facility/InfrastructureAttack
Punjab,ArmedAssault
Delhi,Bombing/Explosion
AndhraPradesh,ArmedAssault
JammuandKashmir,Facility/InfrastructureAttack
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
Punjab,Bombing/Explosion
Assam,ArmedAssault
Unknown,ArmedAssault
Punjab,Assassination
Punjab,ArmedAssault
Chandigarh,ArmedAssault
Punjab,Assassination
Unknown,ArmedAssault
Punjab,Bombing/Explosion
Bihar,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
Punjab,Hijacking
WestBengal,Hijacking
Punjab,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Assam,ArmedAssault
Assam,Bombing/Explosion
Punjab,Assassination
Punjab,Assassination
TamilNadu,HostageTaking(Kidnapping)
Bihar,Bombing/Explosion
Punjab,ArmedAssault
Delhi,Bombing/Explosion
Punjab,Assassination
Punjab,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Maharashtra,ArmedAssault
AndhraPradesh,HostageTaking(Kidnapping)
Maharashtra,Assassination
Punjab,Assassination
Chandigarh,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,Assassination
Punjab,Assassination
WestBengal,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Bihar,ArmedAssault
JammuandKashmir,ArmedAssault
Delhi,Bombing/Explosion
Delhi,Bombing/Explosion
Delhi,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
Punjab,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
Delhi,Bombing/Explosion
Punjab,ArmedAssault
UttarPradesh,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
Punjab,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Punjab,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,ArmedAssault
Maharashtra,Bombing/Explosion
UttarPradesh,Bombing/Explosion
Kerala,UnArmedAssault
Punjab,Bombing/Explosion
Delhi,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,ArmedAssault
Delhi,Bombing/Explosion
Delhi,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Assassination
Unknown,ArmedAssault
JammuandKashmir,Bombing/Explosion
Chandigarh,ArmedAssault
Delhi,Bombing/Explosion
Delhi,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,Assassination
JammuandKashmir,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,ArmedAssault
JammuandKashmir,ArmedAssault
Punjab,Bombing/Explosion
Punjab,HostageTaking(Kidnapping)
WestBengal,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Assassination
WestBengal,ArmedAssault
Punjab,ArmedAssault
Maharashtra,Bombing/Explosion
Maharashtra,Bombing/Explosion
Maharashtra,Bombing/Explosion
Chhattisgarh,ArmedAssault
JammuandKashmir,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,Assassination
Delhi,Bombing/Explosion
Chandigarh,Assassination
Punjab,Assassination
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
UttarPradesh,ArmedAssault
Unknown,Bombing/Explosion
JammuandKashmir,Assassination
Punjab,Assassination
AndhraPradesh,Assassination
Punjab,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Punjab,Assassination
HimachalPradesh,Assassination
AndhraPradesh,HostageTaking(Kidnapping)
Orissa,Assassination
UttarPradesh,ArmedAssault
Bihar,Assassination
Punjab,Assassination
TamilNadu,Assassination
Punjab,ArmedAssault
Gujarat,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
Punjab,Assassination
AndhraPradesh,ArmedAssault
AndhraPradesh,Bombing/Explosion
Punjab,Assassination
Punjab,Assassination
JammuandKashmir,Assassination
Chandigarh,Bombing/Explosion
Chandigarh,Bombing/Explosion
UttarPradesh,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Manipur,Assassination
JammuandKashmir,Bombing/Explosion
JammuandKashmir,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Tripura,ArmedAssault
Tripura,HostageTaking(Kidnapping)
Punjab,Assassination
UttarPradesh,Assassination
Delhi,Assassination
Punjab,Assassination
UttarPradesh,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Unknown,ArmedAssault
MadhyaPradesh,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
Punjab,Assassination
Delhi,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,ArmedAssault
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Unknown,Bombing/Explosion
Punjab,Assassination
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Bihar,ArmedAssault
Maharashtra,ArmedAssault
Punjab,Bombing/Explosion
UttarPradesh,Bombing/Explosion
UttarPradesh,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,HostageTaking(Kidnapping)
WestBengal,Bombing/Explosion
Punjab,ArmedAssault
Maharashtra,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
AndhraPradesh,HostageTaking(Kidnapping)
Punjab,Assassination
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
AndhraPradesh,HostageTaking(Kidnapping)
MadhyaPradesh,ArmedAssault
Punjab,Bombing/Explosion
Bihar,ArmedAssault
Assam,Bombing/Explosion
Maharashtra,HostageTaking(Kidnapping)
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,HostageTaking(Kidnapping)
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,Assassination
Orissa,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
AndhraPradesh,Facility/InfrastructureAttack
AndhraPradesh,Facility/InfrastructureAttack
Punjab,ArmedAssault
Punjab,ArmedAssault
UttarPradesh,ArmedAssault
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
JammuandKashmir,ArmedAssault
AndhraPradesh,ArmedAssault
Unknown,ArmedAssault
Punjab,ArmedAssault
Rajasthan,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Assam,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
Assam,HostageTaking(Kidnapping)
Chandigarh,Bombing/Explosion
TamilNadu,ArmedAssault
Assam,Bombing/Explosion
Assam,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
TamilNadu,Assassination
AndhraPradesh,HostageTaking(Kidnapping)
Punjab,ArmedAssault
Punjab,ArmedAssault
Delhi,Unknown
Punjab,ArmedAssault
Punjab,ArmedAssault
Punjab,HostageTaking(Kidnapping)
Haryana,Assassination
Punjab,HostageTaking(Kidnapping)
Chhattisgarh,Bombing/Explosion
Chandigarh,Bombing/Explosion
Chandigarh,Assassination
Punjab,Assassination
Unknown,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,Bombing/Explosion
WestBengal,Unknown
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,ArmedAssault
Punjab,ArmedAssault
Assam,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
Delhi,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
UttarPradesh,Bombing/Explosion
UttarPradesh,Assassination
UttarPradesh,Assassination
Unknown,ArmedAssault
JammuandKashmir,ArmedAssault
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Uttaranchal,Bombing/Explosion
Punjab,Assassination
Punjab,ArmedAssault
Assam,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,Assassination
Mizoram,Bombing/Explosion
Mizoram,Bombing/Explosion
Punjab,Bombing/Explosion
Chandigarh,ArmedAssault
Punjab,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,HostageTaking(Kidnapping)
Uttaranchal,Bombing/Explosion
Orissa,Bombing/Explosion
Orissa,Bombing/Explosion
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,Facility/InfrastructureAttack
Punjab,HostageTaking(Kidnapping)
Punjab,Assassination
Unknown,Assassination
Unknown,Assassination
Punjab,Assassination
UttarPradesh,Facility/InfrastructureAttack
Assam,Bombing/Explosion
Assam,Bombing/Explosion
Assam,Bombing/Explosion
Assam,Assassination
JammuandKashmir,ArmedAssault
JammuandKashmir,ArmedAssault
Maharashtra,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
Maharashtra,Bombing/Explosion
Haryana,ArmedAssault
UttarPradesh,Bombing/Explosion
Orissa,Bombing/Explosion
Punjab,Assassination
Tripura,Assassination
UttarPradesh,ArmedAssault
AndhraPradesh,Bombing/Explosion
Punjab,Assassination
UttarPradesh,ArmedAssault
UttarPradesh,Assassination
Punjab,ArmedAssault
Unknown,Bombing/Explosion
UttarPradesh,ArmedAssault
Haryana,ArmedAssault
UttarPradesh,ArmedAssault
UttarPradesh,ArmedAssault
Punjab,Assassination
UttarPradesh,ArmedAssault
Punjab,Bombing/Explosion
AndhraPradesh,Unknown
AndhraPradesh,Bombing/Explosion
Maharashtra,HostageTaking(Kidnapping)
Delhi,Bombing/Explosion
Bihar,Assassination
Punjab,ArmedAssault
Delhi,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,Bombing/Explosion
Bihar,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,ArmedAssault
JammuandKashmir,Bombing/Explosion
Delhi,Bombing/Explosion
Haryana,Assassination
Punjab,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
Maharashtra,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Punjab,Assassination
Maharashtra,Bombing/Explosion
Punjab,Assassination
Punjab,ArmedAssault
UttarPradesh,Unknown
MadhyaPradesh,ArmedAssault
Punjab,Bombing/Explosion
Unknown,Assassination
Punjab,Unknown
JammuandKashmir,Bombing/Explosion
JammuandKashmir,HostageTaking(Kidnapping)
Punjab,Bombing/Explosion
Punjab,Assassination
JammuandKashmir,ArmedAssault
Punjab,Assassination
Chandigarh,ArmedAssault
JammuandKashmir,HostageTaking(Kidnapping)
HimachalPradesh,Assassination
JammuandKashmir,HostageTaking(Kidnapping)
Maharashtra,Bombing/Explosion
Maharashtra,ArmedAssault
JammuandKashmir,HostageTaking(Kidnapping)
JammuandKashmir,HostageTaking(Kidnapping)
Unknown,ArmedAssault
Delhi,Facility/InfrastructureAttack
JammuandKashmir,ArmedAssault
Punjab,Assassination
Punjab,ArmedAssault
Unknown,ArmedAssault
JammuandKashmir,ArmedAssault
UttarPradesh,Bombing/Explosion
Punjab,ArmedAssault
Punjab,ArmedAssault
Unknown,Assassination
Jharkhand,Bombing/Explosion
JammuandKashmir,Bombing/Explosion
UttarPradesh,Bombing/Explosion
